loan_id,borrower_id,application_date,event_date,days_to_event,event_type,defaulted,loss_given_default,loss_amount,default_probability
L002630,B0856,2023-05-04,2023-07-03,60,maturity,False,0.0,0.0,0.0
L002631,B0856,2024-10-30,2025-10-30,365,maturity,False,0.0,0.0,0.0
L002632,B0857,2024-10-11,2025-04-09,180,maturity,False,0.0,0.0,0.0
L002633,B0858,2023-11-09,2024-11-08,365,maturity,False,0.0,0.0,0.0
L002634,B0859,2023-11-23,2024-11-22,365,maturity,False,0.0,0.0,0.0
L002635,B0860,2023-06-03,2023-09-01,90,maturity,False,0.0,0.0,0.0
L002636,B0860,2024-05-29,2024-07-28,60,maturity,False,0.0,0.0,0.0
L002637,B0860,2023-06-06,2023-07-06,30,maturity,False,0.0,0.0,0.0
L002638,B0860,2024-11-20,2025-05-19,180,maturity,False,0.0,0.0,0.0
L002639,B0860,2024-04-01,2025-04-01,365,maturity,False,0.0,0.0,0.0
L002640,B0861,2024-05-31,2024-06-30,30,maturity,False,0.0,0.0,0.0
L002641,B0861,2023-08-16,2024-02-12,180,maturity,False,0.0,0.0,0.0
L002642,B0861,2023-10-24,2024-04-21,180,maturity,False,0.0,0.0,0.0
L002643,B0861,2023-06-01,2023-07-31,60,maturity,False,0.0,0.0,6.168673344149053e-101
L002644,B0861,2023-12-11,2024-01-10,30,maturity,False,0.0,0.0,0.0
L002645,B0862,2024-08-08,2024-09-07,30,maturity,False,0.0,0.0,0.0
L002646,B0862,2024-07-15,2025-01-11,180,maturity,False,0.0,0.0,0.0
L002647,B0862,2023-09-26,2023-10-26,30,maturity,False,0.0,0.0,0.0
L002648,B0862,2024-02-13,2025-02-12,365,maturity,False,0.0,0.0,0.0
L002649,B0863,2024-12-15,2025-02-13,60,maturity,False,0.0,0.0,0.0
L002650,B0863,2023-05-19,2023-11-15,180,maturity,False,0.0,0.0,0.0
L002651,B0863,2024-07-26,2024-09-24,60,maturity,False,0.0,0.0,0.0
L002652,B0863,2024-05-14,2024-11-10,180,maturity,False,0.0,0.0,0.0
L002653,B0864,2023-07-20,2024-07-19,365,maturity,False,0.0,0.0,0.0
L002654,B0864,2024-09-22,2025-09-22,365,maturity,False,0.0,0.0,0.0
L002655,B0864,2023-09-10,2023-11-09,60,maturity,False,0.0,0.0,0.0
L002656,B0864,2023-03-15,2023-06-13,90,maturity,False,0.0,0.0,0.0
L002657,B0864,2024-03-16,2024-06-14,90,maturity,False,0.0,0.0,0.0
L002658,B0865,2023-04-02,2023-05-02,30,maturity,False,0.0,0.0,0.0
L002659,B0865,2024-11-18,2025-05-17,180,maturity,False,0.0,0.0,0.0
L002660,B0865,2024-03-09,2024-06-07,90,maturity,False,0.0,0.0,0.0
L002661,B0865,2023-12-23,2024-02-21,60,maturity,False,0.0,0.0,0.0
L002662,B0865,2023-11-25,2024-02-23,90,maturity,False,0.0,0.0,0.0
L002663,B0866,2024-11-02,2024-12-02,30,maturity,False,0.0,0.0,0.0
L002664,B0866,2023-11-09,2024-01-08,60,maturity,False,0.0,0.0,0.0
L002665,B0866,2023-12-25,2024-12-24,365,maturity,False,0.0,0.0,0.0
L002666,B0866,2024-03-28,2025-03-28,365,maturity,False,0.0,0.0,0.0
L002667,B0866,2023-05-30,2023-11-26,180,maturity,False,0.0,0.0,0.0
L002668,B0867,2023-08-28,2023-10-27,60,maturity,False,0.0,0.0,0.0
L002669,B0868,2023-06-09,2023-07-09,30,maturity,False,0.0,0.0,0.0
L002670,B0868,2023-04-26,2023-05-26,30,maturity,False,0.0,0.0,0.0
L002671,B0868,2023-09-06,2024-09-05,365,maturity,False,0.0,0.0,0.0
L002672,B0869,2023-10-22,2023-11-21,30,maturity,False,0.0,0.0,0.0
L002673,B0869,2023-12-18,2024-01-17,30,maturity,False,0.0,0.0,0.0
L002674,B0870,2024-04-05,2024-10-02,180,maturity,False,0.0,0.0,0.0
L002675,B0870,2023-01-24,2023-04-24,90,maturity,False,0.0,0.0,0.0
L002676,B0870,2023-08-03,2024-08-02,365,maturity,False,0.0,0.0,0.0
L002677,B0871,2023-07-28,2024-07-27,365,maturity,False,0.0,0.0,0.0
L002678,B0871,2024-06-19,2024-09-17,90,maturity,False,0.0,0.0,0.0
L002679,B0872,2024-05-09,2025-05-09,365,maturity,False,0.0,0.0,0.0
L002680,B0872,2023-05-25,2023-06-24,30,maturity,False,0.0,0.0,0.0
L002681,B0872,2024-01-21,2025-01-20,365,maturity,False,0.0,0.0,0.0
L002682,B0872,2024-11-10,2025-01-24,75,default,True,0.30917365578813427,7287.640769943014,1.0
L002683,B0872,2023-02-14,2023-05-15,90,maturity,False,0.0,0.0,0.0
L002684,B0873,2023-03-03,2023-06-01,90,maturity,False,0.0,0.0,0.0
L002685,B0873,2023-07-25,2024-07-24,365,maturity,False,0.0,0.0,0.0
L002686,B0874,2023-02-24,2023-08-23,180,maturity,False,0.0,0.0,0.0
L002687,B0874,2024-11-01,2024-12-01,30,maturity,False,0.0,0.0,0.0
L002688,B0874,2023-03-10,2023-09-06,180,maturity,False,0.0,0.0,0.0
L002689,B0875,2024-11-09,2025-02-07,90,maturity,False,0.0,0.0,0.0
L002690,B0875,2023-04-21,2023-05-21,30,maturity,False,0.0,0.0,0.0
L002691,B0875,2023-10-27,2024-04-24,180,maturity,False,0.0,0.0,0.0
L002692,B0876,2024-01-25,2025-01-24,365,maturity,False,0.0,0.0,0.0
L002693,B0876,2024-12-27,2025-01-26,30,maturity,False,0.0,0.0,0.0
L002694,B0877,2024-05-11,2025-05-11,365,maturity,False,0.0,0.0,0.0
L002695,B0877,2024-06-28,2024-07-28,30,maturity,False,0.0,0.0,0.0
L002696,B0877,2023-07-10,2023-09-08,60,maturity,False,0.0,0.0,0.0
L002697,B0878,2024-04-13,2025-04-13,365,maturity,False,0.0,0.0,0.0
L002698,B0878,2024-12-30,2025-01-29,30,maturity,False,0.0,0.0,0.0
L002699,B0878,2023-02-10,2023-04-11,60,maturity,False,0.0,0.0,0.0
L002700,B0878,2024-06-26,2024-09-24,90,maturity,False,0.0,0.0,0.0
L002701,B0878,2023-12-08,2024-06-05,180,maturity,False,0.0,0.0,0.0
L002702,B0879,2023-06-10,2023-07-10,30,maturity,False,0.0,0.0,0.0
L002703,B0879,2023-12-22,2024-03-21,90,maturity,False,0.0,0.0,0.0
L002704,B0879,2023-12-30,2024-03-29,90,maturity,False,0.0,0.0,0.0
L002705,B0879,2023-08-30,2024-08-29,365,maturity,False,0.0,0.0,0.0
L002706,B0880,2023-03-05,2023-06-03,90,maturity,False,0.0,0.0,0.0
L002707,B0880,2024-02-01,2024-03-02,30,maturity,False,0.0,0.0,0.0
L002708,B0880,2024-07-22,2024-10-20,90,maturity,False,0.0,0.0,0.0
L002709,B0881,2023-06-05,2023-09-03,90,maturity,False,0.0,0.0,0.0
L002710,B0881,2024-02-07,2024-04-07,60,maturity,False,0.0,0.0,0.0
L002711,B0882,2024-01-27,2025-01-26,365,maturity,False,0.0,0.0,0.0
L002712,B0883,2024-10-02,2024-12-01,60,maturity,False,0.0,0.0,0.0
L002713,B0883,2024-03-03,2024-05-02,60,maturity,False,0.0,0.0,0.0
L002714,B0883,2024-08-09,2024-10-08,60,maturity,False,0.0,0.0,0.0
L002715,B0883,2024-03-12,2024-06-10,90,maturity,False,0.0,0.0,0.0
L002716,B0883,2024-09-11,2024-12-10,90,maturity,False,0.0,0.0,0.0
L002717,B0884,2024-07-09,2024-09-07,60,maturity,False,0.0,0.0,0.0
L002718,B0884,2023-07-31,2023-09-29,60,maturity,False,0.0,0.0,0.0
L002719,B0884,2024-08-17,2025-08-17,365,maturity,False,0.0,0.0,0.0
L002720,B0884,2024-12-01,2025-01-30,60,maturity,False,0.0,0.0,0.0
L002721,B0885,2023-11-13,2024-11-12,365,maturity,False,0.0,0.0,0.0
L002722,B0885,2023-05-19,2023-11-15,180,maturity,False,0.0,0.0,0.0
L002723,B0886,2024-11-02,2025-11-02,365,maturity,False,0.0,0.0,0.0
L002724,B0886,2023-06-11,2023-09-09,90,maturity,False,0.0,0.0,1.396634992819644e-158
L002725,B0887,2024-07-24,2025-07-24,365,maturity,False,0.0,0.0,0.0
L002726,B0888,2023-07-08,2023-10-06,90,maturity,False,0.0,0.0,0.0
L002727,B0889,2023-01-31,2023-05-01,90,maturity,False,0.0,0.0,0.0
L002728,B0889,2024-02-28,2024-08-26,180,maturity,False,0.0,0.0,0.0
L002729,B0890,2024-03-29,2024-06-27,90,maturity,False,0.0,0.0,0.0
L002730,B0890,2023-06-05,2023-08-04,60,maturity,False,0.0,0.0,0.0
L002731,B0890,2023-04-20,2023-06-19,60,maturity,False,0.0,0.0,0.0
L002732,B0891,2023-01-27,2024-01-27,365,maturity,False,0.0,0.0,0.0
L002733,B0891,2024-09-23,2024-12-22,90,maturity,False,0.0,0.0,0.0
L002734,B0892,2024-08-03,2025-08-03,365,maturity,False,0.0,0.0,0.0
L002735,B0892,2023-08-25,2024-08-24,365,maturity,False,0.0,0.0,0.0
L002736,B0892,2023-08-26,2023-10-25,60,maturity,False,0.0,0.0,0.0
L002737,B0892,2024-12-04,2025-01-03,30,maturity,False,0.0,0.0,0.0
L002738,B0892,2024-01-03,2024-02-02,30,maturity,False,0.0,0.0,0.0
L002739,B0893,2023-05-18,2024-05-17,365,maturity,False,0.0,0.0,0.0
L002740,B0893,2024-09-11,2025-03-10,180,maturity,False,0.0,0.0,0.0
L002741,B0893,2024-12-30,2025-03-30,90,maturity,False,0.0,0.0,0.0
L002742,B0893,2023-07-08,2024-01-04,180,maturity,False,0.0,0.0,0.0
L002743,B0894,2024-04-30,2024-06-29,60,maturity,False,0.0,0.0,0.0
L002744,B0894,2023-06-17,2023-08-16,60,maturity,False,0.0,0.0,0.0
L002745,B0894,2023-08-20,2023-09-19,30,maturity,False,0.0,0.0,0.0
L002746,B0894,2024-02-23,2024-03-24,30,maturity,False,0.0,0.0,0.0
L002747,B0895,2024-02-27,2024-04-27,60,maturity,False,0.0,0.0,0.0
L002748,B0895,2024-11-18,2025-01-17,60,maturity,False,0.0,0.0,0.0
L002749,B0895,2023-07-29,2023-08-28,30,maturity,False,0.0,0.0,0.0
L002750,B0896,2024-03-25,2025-03-25,365,maturity,False,0.0,0.0,0.0
L002751,B0896,2024-05-16,2024-08-14,90,maturity,False,0.0,0.0,0.0
L002752,B0897,2023-09-10,2024-03-08,180,maturity,False,0.0,0.0,0.0
L002753,B0897,2024-02-19,2024-03-20,30,maturity,False,0.0,0.0,0.0
L002754,B0897,2024-09-14,2025-03-13,180,maturity,False,0.0,0.0,0.0
L002755,B0897,2023-11-17,2024-05-15,180,maturity,False,0.0,0.0,0.0
L002756,B0898,2024-08-08,2025-08-08,365,maturity,False,0.0,0.0,0.0
L002757,B0898,2024-07-03,2025-07-03,365,maturity,False,0.0,0.0,0.0
L002758,B0898,2024-10-18,2024-11-17,30,maturity,False,0.0,0.0,0.0
L002759,B0898,2024-06-17,2024-07-17,30,maturity,False,0.0,0.0,0.0
L002760,B0898,2024-04-07,2024-10-04,180,maturity,False,0.0,0.0,0.0
L002761,B0899,2023-09-09,2024-09-08,365,maturity,False,0.0,0.0,0.0
L002762,B0900,2024-02-10,2024-03-11,30,maturity,False,0.0,0.0,0.0
L002763,B0900,2024-07-25,2025-01-21,180,maturity,False,0.0,0.0,0.0
L002764,B0900,2024-06-12,2024-07-12,30,maturity,False,0.0,0.0,0.0
L002765,B0900,2023-07-14,2023-10-12,90,maturity,False,0.0,0.0,0.0
L002766,B0900,2024-03-26,2024-09-22,180,maturity,False,0.0,0.0,0.0
L002767,B0901,2023-10-20,2024-04-17,180,maturity,False,0.0,0.0,0.0
L002768,B0901,2023-06-20,2023-12-17,180,maturity,False,0.0,0.0,0.0
L002769,B0901,2023-10-29,2024-10-28,365,maturity,False,0.0,0.0,0.0
L002770,B0902,2024-12-07,2025-12-07,365,maturity,False,0.0,0.0,0.0
L002771,B0903,2024-04-19,2024-10-16,180,maturity,False,0.0,0.0,0.0
L002772,B0903,2023-04-03,2024-04-02,365,maturity,False,0.0,0.0,0.0
L002773,B0904,2023-07-04,2024-07-03,365,maturity,False,0.0,0.0,0.0
L002774,B0905,2023-05-19,2023-11-15,180,maturity,False,0.0,0.0,0.0
L002775,B0905,2024-02-28,2024-05-28,90,maturity,False,0.0,0.0,0.0
L002776,B0905,2024-04-06,2024-05-06,30,maturity,False,0.0,0.0,0.0
L002777,B0905,2023-07-03,2023-12-30,180,maturity,False,0.0,0.0,0.0
L002778,B0905,2024-08-27,2024-10-26,60,maturity,False,0.0,0.0,0.0
L002779,B0906,2023-04-03,2023-07-02,90,maturity,False,0.0,0.0,0.0
L002780,B0906,2023-11-28,2024-01-27,60,maturity,False,0.0,0.0,0.0
L002781,B0906,2023-05-07,2023-06-06,30,maturity,False,0.0,0.0,0.0
L002782,B0906,2023-04-27,2023-10-24,180,maturity,False,0.0,0.0,0.0
L002783,B0907,2023-03-29,2024-03-28,365,maturity,False,0.0,0.0,0.0
L002784,B0907,2024-12-25,2025-06-23,180,maturity,False,0.0,0.0,0.0
L002785,B0907,2024-06-07,2025-06-07,365,maturity,False,0.0,0.0,0.0
L002786,B0908,2024-01-23,2025-01-22,365,maturity,False,0.0,0.0,0.0
L002787,B0908,2024-01-25,2024-02-24,30,maturity,False,0.0,0.0,0.0
L002788,B0909,2023-12-10,2024-12-09,365,maturity,False,0.0,0.0,0.0
L002789,B0909,2024-11-06,2025-01-05,60,maturity,False,0.0,0.0,0.0
L002790,B0910,2023-05-29,2023-07-28,60,maturity,False,0.0,0.0,0.0
L002791,B0910,2024-12-30,2025-01-29,30,maturity,False,0.0,0.0,0.0
L002792,B0911,2023-11-12,2024-02-10,90,maturity,False,0.0,0.0,0.0
L002793,B0911,2024-04-01,2024-06-30,90,maturity,False,0.0,0.0,0.0
L002794,B0911,2024-10-03,2024-12-02,60,maturity,False,0.0,0.0,0.0
L002795,B0911,2023-05-01,2023-06-30,60,maturity,False,0.0,0.0,0.0
L002796,B0912,2023-01-04,2024-01-04,365,maturity,False,0.0,0.0,0.0
L002797,B0912,2023-09-17,2023-10-17,30,maturity,False,0.0,0.0,0.0
L002798,B0913,2024-05-24,2024-11-20,180,maturity,False,0.0,0.0,0.0
L002799,B0913,2024-07-10,2024-08-09,30,maturity,False,0.0,0.0,0.0
L002800,B0913,2024-09-14,2025-03-13,180,maturity,False,0.0,0.0,0.0
L002801,B0913,2023-09-01,2023-10-31,60,maturity,False,0.0,0.0,0.0
L002802,B0914,2024-11-06,2025-05-05,180,maturity,False,0.0,0.0,0.0
L002803,B0914,2024-04-09,2024-10-06,180,maturity,False,0.0,0.0,0.0
L002804,B0914,2024-03-28,2024-04-27,30,maturity,False,0.0,0.0,0.0
L002805,B0914,2024-09-07,2025-09-07,365,maturity,False,0.0,0.0,0.0
L002806,B0914,2023-01-07,2023-03-08,60,maturity,False,0.0,0.0,0.0
L002807,B0915,2023-10-12,2024-10-11,365,maturity,False,0.0,0.0,0.0
L002808,B0915,2024-10-05,2025-10-05,365,maturity,False,0.0,0.0,0.0
L002809,B0915,2023-08-01,2023-08-31,30,maturity,False,0.0,0.0,0.0
L002810,B0915,2023-07-09,2023-09-07,60,maturity,False,0.0,0.0,0.0
L002811,B0915,2023-02-26,2023-05-27,90,maturity,False,0.0,0.0,0.0
L002812,B0916,2023-05-29,2023-06-28,30,maturity,False,0.0,0.0,0.0
L002813,B0917,2024-09-09,2024-12-08,90,maturity,False,0.0,0.0,0.0
L002814,B0917,2023-12-06,2024-01-05,30,maturity,False,0.0,0.0,0.0
L002815,B0917,2023-02-20,2023-03-22,30,maturity,False,0.0,0.0,0.0
L002816,B0917,2024-03-02,2024-05-01,60,maturity,False,0.0,0.0,0.0
L002817,B0917,2023-06-15,2023-09-13,90,maturity,False,0.0,0.0,0.0
L002818,B0918,2024-11-07,2025-11-07,365,maturity,False,0.0,0.0,0.0
L002819,B0918,2024-08-09,2025-08-09,365,maturity,False,0.0,0.0,0.0
L002820,B0918,2023-07-01,2023-12-28,180,maturity,False,0.0,0.0,0.0
L002821,B0918,2024-08-15,2024-11-13,90,maturity,False,0.0,0.0,5.92805313740369e-154
L002822,B0918,2023-02-06,2023-03-08,30,maturity,False,0.0,0.0,0.0
L002823,B0919,2023-11-27,2024-02-25,90,maturity,False,0.0,0.0,0.0
L002824,B0919,2024-01-24,2024-02-23,30,maturity,False,0.0,0.0,0.0
L002825,B0919,2024-03-13,2025-03-13,365,maturity,False,0.0,0.0,0.0
L002826,B0920,2023-10-27,2024-04-24,180,maturity,False,0.0,0.0,0.0
L002827,B0921,2023-05-05,2023-08-03,90,maturity,False,0.0,0.0,0.0
L002828,B0921,2023-12-04,2024-12-03,365,maturity,False,0.0,0.0,0.0
L002829,B0922,2024-06-21,2024-08-20,60,maturity,False,0.0,0.0,0.0
L002830,B0922,2024-12-13,2025-02-11,60,maturity,False,0.0,0.0,0.0
L002831,B0922,2024-09-18,2024-10-18,30,maturity,False,0.0,0.0,0.0
L002832,B0922,2023-04-22,2024-04-21,365,maturity,False,0.0,0.0,0.0
L002833,B0923,2023-03-31,2023-09-27,180,maturity,False,0.0,0.0,0.0
L002834,B0923,2024-12-06,2025-12-06,365,maturity,False,0.0,0.0,0.0
L002835,B0923,2024-12-24,2025-03-24,90,maturity,False,0.0,0.0,0.0
L002836,B0923,2024-03-13,2025-03-13,365,maturity,False,0.0,0.0,0.0
L002837,B0923,2023-11-21,2024-02-19,90,maturity,False,0.0,0.0,0.0
L002838,B0924,2024-08-11,2025-08-11,365,maturity,False,0.0,0.0,0.0
L002839,B0924,2023-12-29,2024-02-27,60,maturity,False,0.0,0.0,0.0
L002840,B0924,2024-09-21,2025-09-21,365,maturity,False,0.0,0.0,0.0
L002841,B0924,2024-05-23,2025-05-23,365,maturity,False,0.0,0.0,0.0
L002842,B0924,2024-10-09,2025-04-07,180,maturity,False,0.0,0.0,0.0
L002843,B0925,2023-07-04,2024-07-03,365,maturity,False,0.0,0.0,0.0
L002844,B0925,2023-08-27,2023-11-25,90,maturity,False,0.0,0.0,0.0
L002845,B0925,2023-07-18,2023-08-17,30,maturity,False,0.0,0.0,0.0
L002846,B0925,2023-05-02,2023-06-01,30,maturity,False,0.0,0.0,0.0
L002847,B0926,2024-10-02,2024-11-01,30,maturity,False,0.0,0.0,0.0
L002848,B0926,2023-08-01,2024-07-31,365,maturity,False,0.0,0.0,0.0
L002849,B0926,2024-02-29,2024-08-27,180,maturity,False,0.0,0.0,0.0
L002850,B0926,2023-02-16,2023-05-17,90,maturity,False,0.0,0.0,0.0
L002851,B0927,2024-07-27,2024-09-25,60,maturity,False,0.0,0.0,0.0
L002852,B0927,2023-01-12,2023-03-13,60,maturity,False,0.0,0.0,0.0
L002853,B0927,2024-12-07,2025-03-07,90,maturity,False,0.0,0.0,0.0
L002854,B0928,2023-03-11,2023-06-09,90,maturity,False,0.0,0.0,0.0
L002855,B0928,2023-11-04,2024-11-03,365,maturity,False,0.0,0.0,0.0
L002856,B0928,2024-07-17,2024-10-15,90,maturity,False,0.0,0.0,0.0
L002857,B0929,2023-04-27,2023-07-26,90,maturity,False,0.0,0.0,0.0
L002858,B0930,2024-02-10,2025-02-09,365,maturity,False,0.0,0.0,0.0
L002859,B0930,2024-09-22,2024-10-22,30,maturity,False,0.0,0.0,0.0
L002860,B0930,2023-06-29,2023-08-28,60,maturity,False,0.0,0.0,0.0
L002861,B0931,2023-12-13,2024-06-10,180,maturity,False,0.0,0.0,0.0
L002862,B0931,2024-04-30,2024-05-30,30,maturity,False,0.0,0.0,0.0
L002863,B0931,2024-10-23,2024-12-22,60,maturity,False,0.0,0.0,0.0
L002864,B0932,2023-06-09,2023-12-06,180,maturity,False,0.0,0.0,0.0
L002865,B0932,2024-07-03,2024-10-01,90,maturity,False,0.0,0.0,0.0
L002866,B0932,2024-04-18,2024-10-15,180,maturity,False,0.0,0.0,0.0
L002867,B0932,2023-02-27,2024-02-27,365,maturity,False,0.0,0.0,0.0
L002868,B0933,2024-08-01,2024-10-30,90,maturity,False,0.0,0.0,0.0
L002869,B0933,2024-07-22,2025-07-22,365,maturity,False,0.0,0.0,0.0
L002870,B0933,2023-01-20,2023-03-21,60,maturity,False,0.0,0.0,0.0
L002871,B0934,2024-12-02,2025-03-02,90,maturity,False,0.0,0.0,0.0
L002872,B0934,2023-12-29,2024-01-28,30,maturity,False,0.0,0.0,0.0
L002873,B0934,2023-06-02,2023-08-31,90,maturity,False,0.0,0.0,0.0
L002874,B0934,2023-02-01,2023-05-02,90,maturity,False,0.0,0.0,0.0
L002875,B0934,2024-01-20,2025-01-19,365,maturity,False,0.0,0.0,0.0
L002876,B0935,2024-08-07,2025-08-07,365,maturity,False,0.0,0.0,0.0
L002877,B0935,2024-02-03,2024-04-03,60,maturity,False,0.0,0.0,0.0
L002878,B0936,2023-04-30,2023-07-29,90,maturity,False,0.0,0.0,0.0
L002879,B0936,2024-12-23,2025-03-23,90,maturity,False,0.0,0.0,0.0
L002880,B0936,2024-12-27,2025-01-26,30,maturity,False,0.0,0.0,0.0
L002881,B0936,2023-10-06,2024-04-03,180,maturity,False,0.0,0.0,0.0
L002882,B0936,2023-03-30,2023-09-26,180,maturity,False,0.0,0.0,0.0
L002883,B0937,2024-01-16,2024-07-14,180,maturity,False,0.0,0.0,0.0
L002884,B0937,2023-11-06,2024-01-05,60,maturity,False,0.0,0.0,0.0
L002885,B0938,2023-11-06,2024-01-05,60,maturity,False,0.0,0.0,0.0
L002886,B0938,2023-04-25,2023-07-24,90,maturity,False,0.0,0.0,0.0
L002887,B0938,2023-02-08,2023-04-09,60,maturity,False,0.0,0.0,0.0
L002888,B0938,2023-04-05,2023-10-02,180,maturity,False,0.0,0.0,0.0
L002889,B0938,2024-06-02,2024-07-02,30,maturity,False,0.0,0.0,0.0
L002890,B0939,2024-05-27,2024-07-26,60,maturity,False,0.0,0.0,0.0
L002891,B0939,2023-07-14,2023-10-12,90,maturity,False,0.0,0.0,0.0
L002892,B0939,2024-05-10,2025-05-10,365,maturity,False,0.0,0.0,0.0
L002893,B0939,2023-11-14,2024-02-12,90,maturity,False,0.0,0.0,0.0
L002894,B0940,2023-04-11,2024-04-10,365,maturity,False,0.0,0.0,0.0
L002895,B0940,2024-11-23,2025-01-22,60,maturity,False,0.0,0.0,0.0
L002896,B0941,2023-02-07,2023-08-06,180,maturity,False,0.0,0.0,0.0
L002897,B0941,2024-02-01,2025-01-31,365,maturity,False,0.0,0.0,0.0
L002898,B0942,2023-01-05,2023-04-05,90,maturity,False,0.0,0.0,0.0
L002899,B0943,2024-12-04,2025-12-04,365,maturity,False,0.0,0.0,0.0
L002900,B0944,2023-12-08,2024-06-05,180,maturity,False,0.0,0.0,0.0
L002901,B0945,2023-04-16,2024-04-15,365,maturity,False,0.0,0.0,0.0
L002902,B0946,2023-01-24,2024-01-24,365,maturity,False,0.0,0.0,0.0
L002903,B0946,2023-11-16,2024-01-15,60,maturity,False,0.0,0.0,0.0
L002904,B0946,2023-11-25,2024-01-24,60,maturity,False,0.0,0.0,0.0
L002905,B0947,2023-10-21,2024-01-19,90,maturity,False,0.0,0.0,0.0
L002906,B0947,2024-06-29,2024-09-27,90,maturity,False,0.0,0.0,0.0
L002907,B0948,2024-11-18,2024-12-18,30,maturity,False,0.0,0.0,0.0
L002908,B0948,2023-10-07,2023-12-06,60,maturity,False,0.0,0.0,0.0
L002909,B0948,2023-06-11,2023-09-09,90,maturity,False,0.0,0.0,0.0
L002910,B0948,2023-04-28,2023-05-28,30,maturity,False,0.0,0.0,0.0
L002911,B0949,2024-07-27,2025-07-27,365,maturity,False,0.0,0.0,0.0
L002912,B0949,2023-04-15,2023-06-14,60,maturity,False,0.0,0.0,0.0
L002913,B0949,2024-07-09,2024-10-07,90,maturity,False,0.0,0.0,0.0
L002914,B0949,2024-07-16,2024-10-14,90,maturity,False,0.0,0.0,0.0
L002915,B0949,2023-10-05,2023-12-04,60,maturity,False,0.0,0.0,0.0
L002916,B0950,2024-08-10,2024-10-09,60,maturity,False,0.0,0.0,0.0
L002917,B0950,2023-06-25,2023-07-25,30,maturity,False,0.0,0.0,0.0
L002918,B0950,2023-11-15,2024-11-14,365,maturity,False,0.0,0.0,0.0
L002919,B0951,2024-07-07,2025-01-03,180,maturity,False,0.0,0.0,0.0
L002920,B0951,2023-02-21,2023-04-22,60,maturity,False,0.0,0.0,0.0
L002921,B0951,2023-01-30,2023-07-29,180,maturity,False,0.0,0.0,0.0
L002922,B0952,2023-04-19,2023-10-16,180,maturity,False,0.0,0.0,0.0
L002923,B0953,2023-03-30,2023-09-26,180,maturity,False,0.0,0.0,0.0
L002924,B0954,2023-07-03,2024-07-02,365,maturity,False,0.0,0.0,0.0
L002925,B0954,2024-08-29,2025-02-25,180,maturity,False,0.0,0.0,0.0
L002926,B0954,2024-09-23,2024-12-22,90,maturity,False,0.0,0.0,0.0
L002927,B0954,2023-11-16,2024-02-14,90,maturity,False,0.0,0.0,0.0
L002928,B0955,2024-12-31,2025-12-31,365,maturity,False,0.0,0.0,0.0
L002929,B0955,2023-03-22,2023-09-18,180,maturity,False,0.0,0.0,0.0
L002930,B0956,2023-05-15,2023-06-14,30,maturity,False,0.0,0.0,0.0
L002931,B0956,2024-12-16,2025-06-14,180,maturity,False,0.0,0.0,0.0
L002932,B0956,2023-04-10,2023-10-07,180,maturity,False,0.0,0.0,0.0
L002933,B0956,2023-11-14,2024-05-12,180,maturity,False,0.0,0.0,0.0
L002934,B0956,2024-04-26,2024-06-25,60,maturity,False,0.0,0.0,0.0
L002935,B0957,2023-05-28,2024-05-27,365,maturity,False,0.0,0.0,0.0
L002936,B0957,2023-09-22,2023-12-21,90,maturity,False,0.0,0.0,0.0
L002937,B0958,2023-07-07,2023-10-05,90,maturity,False,0.0,0.0,0.0
L002938,B0958,2023-11-29,2024-05-27,180,maturity,False,0.0,0.0,0.0
L002939,B0958,2024-05-14,2024-06-13,30,maturity,False,0.0,0.0,0.0
L002940,B0958,2023-03-08,2023-09-04,180,maturity,False,0.0,0.0,0.0
L002941,B0959,2023-12-26,2024-06-23,180,maturity,False,0.0,0.0,0.0
L002942,B0960,2023-06-24,2023-09-22,90,maturity,False,0.0,0.0,0.0
L002943,B0960,2023-12-23,2024-12-22,365,maturity,False,0.0,0.0,0.0
L002944,B0960,2024-08-11,2024-10-10,60,maturity,False,0.0,0.0,0.0
L002945,B0960,2024-06-04,2024-07-04,30,maturity,False,0.0,0.0,0.0
L002946,B0961,2025-01-01,2025-01-31,30,maturity,False,0.0,0.0,0.0
L002947,B0961,2023-11-30,2024-11-29,365,maturity,False,0.0,0.0,0.0
L002948,B0961,2024-10-27,2024-11-26,30,maturity,False,0.0,0.0,0.0
L002949,B0961,2023-11-06,2024-11-05,365,maturity,False,0.0,0.0,0.0
L002950,B0962,2024-02-15,2025-02-14,365,maturity,False,0.0,0.0,0.0
L002951,B0962,2024-02-28,2024-04-28,60,maturity,False,0.0,0.0,0.0
L002952,B0962,2024-09-27,2024-11-26,60,maturity,False,0.0,0.0,0.0
L002953,B0962,2024-07-15,2024-09-13,60,maturity,False,0.0,0.0,0.0
L002954,B0963,2024-01-29,2024-02-28,30,maturity,False,0.0,0.0,0.0
L002955,B0963,2023-12-15,2024-02-13,60,maturity,False,0.0,0.0,0.0
L002956,B0963,2024-12-11,2025-12-11,365,maturity,False,0.0,0.0,0.0
L002957,B0963,2024-03-17,2024-09-13,180,maturity,False,0.0,0.0,0.0
L002958,B0964,2023-12-17,2024-12-16,365,maturity,False,0.0,0.0,0.0
L002959,B0964,2024-12-11,2025-02-09,60,maturity,False,0.0,0.0,0.0
L002960,B0964,2023-06-27,2023-07-27,30,maturity,False,0.0,0.0,0.0
